Male Terms,Female Terms,Stereotypes (Male),Stereotypes (Female),Leadership Roles,Caregiving Roles,Young Stereotypes,Old Stereotypes,Positive Traits,Negative Traits,Race Terms,Ethnicity Terms
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],['black'],['black']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],[],[],[],[],[],[],[],[],[],['african'],['african']
[],[],[],[],[],[],[],[],[],[],['black'],['black']
[],[],[],[],[],[],[],[],[],[],['black'],['black']
"['he', 'man']",[],[],[],[],[],[],[],[],['criminal'],['black'],['black']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
[],[],[],[],[],[],[],[],[],[],['african'],['african']
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],['arrogant'],[],[],['arrogant'],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],"['aggressive', 'competitive']",[],[],[],[],[],[],['aggressive'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],['soft'],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['son'],[],[],[],[],[],[],[],['kind'],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['logical'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",['competitive'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
"['he', 'king']","['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
[],[],['competitive'],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'men']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['son', 'king']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",['her'],[],[],[],[],[],[],[],[],[],[]
['king'],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'his']",[],['leader'],[],['leader'],[],[],[],[],[],[],[]
[],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],"['white', 'asian', 'european']","['white', 'asian', 'european']"
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'man']",['woman'],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",['woman'],[],[],[],[],[],[],[],[],"['white', 'black']","['white', 'black']"
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],['dominant'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['competitive'],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['indian'],['indian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],['indian'],['indian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['criminal'],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['criminal'],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['reliable'],[],['untrustworthy'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],['aggressive'],[],[],[],[],[],['successful'],['aggressive'],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],['director'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['dominant'],[],[],[],[],[],[],[],['white'],['white']
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['corrupt'],[],[]
"['he', 'man', 'brother']","['her', 'woman']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],['white'],['white']
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']","['her', 'hers']",['hardworking'],[],[],[],[],[],['hardworking'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],['knowledgeable'],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['experienced'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],"['aggressive', 'competitive']",[],[],[],[],[],[],['aggressive'],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['his'],[],[],[],[],[],[],[],[],[],"['black', 'hispanic']","['black', 'hispanic']"
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",['her'],['leader'],[],['leader'],[],[],[],[],[],"['white', 'black']","['white', 'black']"
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],['dominant'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['black'],['black']
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],['successful'],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],['successful'],[],[],[]
"['he', 'sir']",['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],"['lazy', 'ignorant', 'uneducated']",[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],['dishonest'],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['criminal'],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['indian'],['indian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],['her'],[],[],[],[],[],['conservative'],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],['aggressive'],[],[],[],[],[],[],"['violent', 'aggressive']","['asian', 'caucasian']",['asian']
['he'],['her'],[],[],[],[],[],[],"['intelligent', 'successful']",[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son', 'sir']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
"['he', 'his']",['her'],[],[],[],[],[],[],['intelligent'],[],[],[]
['he'],['her'],[],['beautiful'],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],['powerful'],[],[],[],[],[],[],[],[],[]
['he'],[],['powerful'],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],"['african', 'asian', 'native american']","['asian', 'african', 'native american']"
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
"['he', 'his']",[],[],[],[],[],[],['traditional'],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['men'],[],[],[],[],[],[],[],[],[],['white'],['white']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],"['asian', 'caucasian']",['asian']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
[],[],['powerful'],[],[],[],[],[],[],[],[],[]
[],[],['powerful'],['beautiful'],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['intelligent'],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['white'],['white']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],[],[],[],[],[],[],[],[],['indian'],['indian']
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],['white'],['white']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
['men'],[],[],[],[],[],[],[],[],[],['white'],['white']
[],[],[],[],[],[],[],[],[],[],['white'],['white']
['male'],[],[],[],[],[],[],[],[],[],['white'],['white']
['he'],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],['manager'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],['asian'],['asian']
['he'],[],[],[],[],[],[],[],[],[],[],[]
