Category,Prompt,Image Filename
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img1.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img2.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img3.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img4.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img5.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img6.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at__img7.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img1.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img2.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img3.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img4.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img5.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img6.png
Ethnicity,A person of African ethnicity practicing martial arts.,generated___images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_a_img7.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img1.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img2.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img3.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img4.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img5.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img6.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,generated___images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attendin_img7.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img1.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img2.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img3.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img4.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img5.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img6.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,generated___images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_m_img7.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img1.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img2.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img3.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img4.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img5.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img6.png
Ethnicity,A person of Native American ethnicity working on a craft project.,generated___images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_img7.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img1.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img2.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img3.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img4.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img5.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img6.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_t_img7.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img1.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img2.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img3.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img4.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img5.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img6.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,generated___images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a__img7.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img1.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img2.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img3.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img4.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img5.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img6.png
Ethnicity,A person of South Asian ethnicity making pottery.,generated___images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery__img7.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img1.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img2.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img3.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img4.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img5.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img6.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,generated___images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_t_img7.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img1.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img2.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img3.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img4.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img5.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img6.png
Ethnicity,A person of African ethnicity helping in a community garden.,generated___images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_communi_img7.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img1.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img2.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img3.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img4.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img5.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img6.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,generated___images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_m_img7.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img1.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img2.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img3.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img4.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img5.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img6.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,generated___images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a__img7.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating__img1.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating__img2.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating__img3.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,generated___images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating__img4.png
